Time,Strain
-1.4130859365,3.790886656238739e-24
-1.412841795875,3.7195999759608034e-24
-1.41259765525,3.645608865486243e-24
-1.412353514625,3.568949051642322e-24
-1.412109374,3.4896374739541414e-24
-1.411865233375,3.407679690520856e-24
-1.41162109275,3.323080619379869e-24
-1.411376952125,3.235855362975654e-24
-1.4111328115,3.1460374023017965e-24
-1.410888670875,3.053682366565802e-24
-1.41064453025,2.9588664778005512e-24
-1.410400389625,2.861679970464602e-24
-1.410156249,2.762217278023769e-24
-1.409912108375,2.6605667698100046e-24
-1.40966796775,2.556802711594729e-24
-1.409423827125,2.4509813139830732e-24
-1.4091796865,2.3431418862497932e-24
-1.408935545875,2.233313145301335e-24
-1.40869140525,2.1215232211320397e-24
-1.408447264625,2.0078103162189552e-24
-1.408203124,1.8922305626460705e-24
-1.407958983375,1.774860883795096e-24
-1.40771484275,1.6557966202456027e-24
-1.407470702125,1.5351450344241285e-24
-1.4072265615,1.4130163934059717e-24
-1.406982420875,1.2895147313673148e-24
-1.40673828025,1.1647306834040607e-24
-1.406494139625,1.0387383614893341e-24
-1.406249999,9.115969776919539e-25
-1.406005858375,7.833565662475992e-25
-1.40576171775,6.540663677527654e-25
-1.405517577125,5.237839944564955e-25
-1.4052734365,3.9258303369711254e-25
-1.405029295875,2.605567079486314e-25
-1.40478515525,1.2781631234371117e-25
-1.404541014625,-5.5149305540478355e-27
-1.404296874,-1.3931051202480352e-25
-1.404052733375,-2.7344946307432772e-25
-1.40380859275,-4.0782347910517253e-25
-1.403564452125,-5.423407373317533e-25
-1.4033203115,-6.76925142872251e-25
-1.403076170875,-8.115108284730584e-25
-1.40283203025,-9.460333991599713e-25
-1.402587889625,-1.0804205931330544e-24
-1.402343749,-1.2145850719816903e-24
-1.402099608375,-1.3484213219637333e-24
-1.40185546775,-1.4818076480614642e-24
-1.401611327125,-1.6146129079053625e-24
-1.4013671865,-1.7467059667073765e-24
-1.401123045875,-1.8779647193594923e-24
-1.40087890525,-2.0082818989541878e-24
-1.400634764625,-2.1375665273489745e-24
-1.400390624,-2.2657414036834092e-24
-1.400146483375,-2.3927376359387482e-24
-1.39990234275,-2.5184873862931237e-24
-1.399658202125,-2.6429164389104918e-24
-1.3994140615,-2.7659386203688637e-24
-1.399169920875,-2.887453706780071e-24
-1.39892578025,-3.0073492566566685e-24
-1.398681639625,-3.125505679615739e-24
-1.398437499,-3.2418032944193725e-24
-1.398193358375,-3.356129802265954e-24
-1.39794921775,-3.4683862618809865e-24
-1.397705077125,-3.578489794387897e-24
-1.3974609365,-3.686372293922013e-24
-1.397216795875,-3.7919757917953105e-24
-1.39697265525,-3.895245839639843e-24
-1.396728514625,-3.996124282680624e-24
-1.396484374,-4.0945428802852804e-24
-1.396240233375,-4.190419631352162e-24
-1.39599609275,-4.28365950272864e-24
-1.395751952125,-4.374159848566575e-24
-1.3955078115,-4.4618188518259786e-24
-1.395263670875,-4.5465441853828434e-24
-1.39501953025,-4.628259292705617e-24
-1.394775389625,-4.706905613428248e-24
-1.394531249,-4.782440185377067e-24
-1.394287108375,-4.8548293613071e-24
-1.39404296775,-4.9240407189235e-24
-1.393798827125,-4.9900358110613234e-24
-1.3935546865,-5.052765690483373e-24
-1.393310545875,-5.1121698208691254e-24
-1.39306640525,-5.1681781523563344e-24
-1.392822264625,-5.220715920179049e-24
-1.392578124,-5.269710309656637e-24
-1.392333983375,-5.3150972638716474e-24
-1.39208984275,-5.3568262644658955e-24
-1.391845702125,-5.394861655906884e-24
-1.3916015615,-5.429180504434493e-24
-1.391357420875,-5.459767959028384e-24
-1.39111328025,-5.486611313847232e-24
-1.390869139625,-5.5096940466750805e-24
-1.390624999,-5.528991289337242e-24
-1.390380858375,-5.544468003152506e-24
-1.39013671775,-5.556080314536969e-24
-1.389892577125,-5.5637795718535864e-24
-1.3896484365,-5.567518276144919e-24
-1.389404295875,-5.567256817757718e-24
-1.38916015525,-5.5629693916110584e-24
-1.388916014625,-5.554646976435423e-24
-1.388671874,-5.542295889949086e-24
-1.388427733375,-5.5259322734431335e-24
-1.38818359275,-5.505574617411355e-24
-1.387939452125,-5.481236863984113e-24
-1.3876953115,-5.452923881754321e-24
-1.387451170875,-5.42063019722005e-24
-1.38720703025,-5.384342193706012e-24
-1.386962889625,-5.344043202386341e-24
-1.386718749,-5.2997200100455044e-24
-1.386474608375,-5.251368924621631e-24
-1.38623046775,-5.198999968918216e-24
-1.385986327125,-5.142638444411082e-24
-1.3857421865,-5.082323469906157e-24
-1.385498045875,-5.018103498173924e-24
-1.38525390525,-4.9500298033165056e-24
-1.385009764625,-4.8781500559925106e-24
-1.384765624,-4.802504214086642e-24
-1.384521483375,-4.723123770844704e-24
-1.38427734275,-4.6400340021208804e-24
-1.384033202125,-4.553258285300465e-24
-1.3837890615,-4.462823607813089e-24
-1.383544920875,-4.368766217655449e-24
-1.38330078025,-4.27113595796748e-24
-1.383056639625,-4.1699979058949194e-24
-1.382812499,-4.0654307698477106e-24
-1.382568358375,-3.95752248110504e-24
-1.38232421775,-3.846364036008682e-24
-1.382080077125,-3.7320430959616225e-24
-1.3818359365,-3.614639282129182e-24
-1.381591795875,-3.494222927554523e-24
-1.38134765525,-3.370857740315017e-24
-1.381103514625,-3.244606060813711e-24
-1.380859374,-3.1155345728097364e-24
-1.380615233375,-2.9837189025702334e-24
-1.38037109275,-2.8492464980758107e-24
-1.380126952125,-2.712217503157641e-24
-1.3798828115,-2.572743262805425e-24
-1.379638670875,-2.430942461261068e-24
-1.37939453025,-2.2869357456137145e-24
-1.379150389625,-2.1408402624514544e-24
-1.378906249,-1.9927654673392556e-24
-1.378662108375,-1.842811245364681e-24
-1.37841796775,-1.6910690571318452e-24
-1.378173827125,-1.5376261253723767e-24
-1.3779296865,-1.3825714727465153e-24
-1.377685545875,-1.2260017209968496e-24
-1.37744140525,-1.068024835454679e-24
-1.377197264625,-9.087611310926612e-25
-1.376953124,-7.483416823419388e-25
-1.376708983375,-5.86904400561389e-25
-1.37646484275,-4.2458823710514685e-25
-1.376220702125,-2.615268236198813e-25
-1.3759765615,-9.784368088294058e-26
-1.375732420875,6.63491704541413e-26
-1.37548828025,2.309487685383685e-25
-1.375244139625,3.9585596116077616e-25
-1.374999999,5.609691312743428e-25
-1.374755858375,7.261788467970919e-25
-1.37451171775,8.913651332041448e-25
-1.374267577125,1.0563981550763354e-24
-1.3740234365,1.221141642851877e-24
-1.373779295875,1.3854573786358092e-24
-1.37353515525,1.5492092992684833e-24
-1.373291014625,1.7122667756467277e-24
-1.373046874,1.87450708001502e-24
-1.372802733375,2.0358165891842018e-24
-1.37255859275,2.19608989670749e-24
-1.372314452125,2.3552266044354154e-24
-1.3720703115,2.5131266725656098e-24
-1.371826170875,2.6696857589675737e-24
-1.37158203025,2.8247917586123185e-24
-1.371337889625,2.9783233583297098e-24
-1.371093749,3.1301511284097614e-24
-1.370849608375,3.2801411095215198e-24
-1.37060546775,3.428159960932197e-24
-1.370361327125,3.574080163705586e-24
-1.3701171865,3.71778397802241e-24
-1.369873045875,3.859165351010291e-24
-1.36962890525,3.998129157324741e-24
-1.369384764625,4.134587359480566e-24
-1.369140624,4.2684526890938855e-24
-1.368896483375,4.3996320006957565e-24
-1.36865234275,4.528022109385293e-24
-1.368408202125,4.653509798221927e-24
-1.3681640615,4.775975618105501e-24
-1.367919920875,4.895299667583063e-24
-1.36767578025,5.01136732498513e-24
-1.367431639625,5.124073378838243e-24
-1.367187499,5.233323663304489e-24
-1.366943358375,5.339034165440751e-24
-1.36669921775,5.441128438417498e-24
-1.366455077125,5.539534405329713e-24
-1.3662109365,5.6341811215566836e-24
-1.365966795875,5.7249955998499415e-24
-1.36572265525,5.811900152316719e-24
-1.365478514625,5.894811351740353e-24
-1.365234374,5.973641496123616e-24
-1.364990233375,6.048302231627759e-24
-1.36474609275,6.11870893709497e-24
-1.364501952125,6.1847845397639736e-24
-1.3642578115,6.246462138500967e-24
-1.364013670875,6.303686154213248e-24
-1.36376953025,6.356411622798203e-24
-1.363525389625,6.404601416225007e-24
-1.363281249,6.4482218820426576e-24
-1.363037108375,6.4872380648453495e-24
-1.36279296775,6.521609868327431e-24
-1.362548827125,6.5512904238386795e-24
-1.3623046865,6.576227659027159e-24
-1.362060545875,6.5963691782991714e-24
-1.36181640525,6.611668960866564e-24
-1.361572264625,6.622093113989985e-24
-1.361328124,6.627622322190012e-24
-1.361083983375,6.628250571237315e-24
-1.36083984275,6.623981525687572e-24
-1.360595702125,6.614824284995532e-24
-1.3603515615,6.6007895250588185e-24
-1.360107420875,6.5818864613483956e-24
-1.35986328025,6.558121026187405e-24
-1.359619139625,6.52949563473864e-24
-1.359374999,6.496010610359721e-24
-1.359130858375,6.4576670521984264e-24
-1.35888671775,6.414470751097279e-24
-1.358642577125,6.3664363589490026e-24
-1.3583984365,6.3135904149478605e-24
-1.358154295875,6.255971835323547e-24
-1.35791015525,6.193629595651513e-24
-1.357666014625,6.126618763086704e-24
-1.357421874,6.0549964444702635e-24
-1.357177733375,5.978818481575187e-24
-1.35693359275,5.898137052690091e-24
-1.356689452125,5.812999561165039e-24
-1.3564453115,5.723449631123345e-24
-1.356201170875,5.6295305973639925e-24
-1.35595703025,5.5312906297661916e-24
-1.355712889625,5.428787660320725e-24
-1.355468749,5.322092285033167e-24
-1.355224608375,5.2112875539087466e-24
-1.35498046775,5.096465622607281e-24
-1.354736327125,4.977722460310435e-24
-1.3544921865,4.8551527617127215e-24
-1.354248045875,4.728847044023665e-24
-1.35400390525,4.598891413481144e-24
-1.353759764625,4.465368880024274e-24
-1.353515624,4.328360895389207e-24
-1.353271483375,4.1879489306315824e-24
-1.35302734275,4.04421679330763e-24
-1.352783202125,3.897253880108795e-24
-1.3525390615,3.7471583373406125e-24
-1.352294920875,3.5940385848042435e-24
-1.35205078025,3.4380122731777475e-24
-1.351806639625,3.2792027987411608e-24
-1.351562499,3.117734354437698e-24
-1.351318358375,2.9537270689898257e-24
-1.35107421775,2.7872939286455585e-24
-1.350830077125,2.618540527352244e-24
-1.3505859365,2.4475674307347593e-24
-1.350341795875,2.274474047239525e-24
-1.35009765525,2.099362986527512e-24
-1.349853514625,1.9223443034459423e-24
-1.349609374,1.743538774962356e-24
-1.349365233375,1.563078710110687e-24
-1.34912109275,1.3811051146766012e-24
-1.348876952125,1.1977618308496863e-24
-1.3486328115,1.0131892011103834e-24
-1.348388670875,8.275201222635407e-25
-1.34814453025,6.4087984622506445e-25
-1.347900389625,4.533888796607484e-25
-1.347656249,2.651671117153729e-25
-1.347412108375,7.633719517514505e-26
-1.34716796775,-1.1297396165909442e-25
-1.346923827125,-3.0263533844523544e-25
-1.3466796865,-4.925122028970804e-25
-1.346435545875,-6.824656062715726e-25
-1.34619140525,-8.72351395504409e-25
-1.345947264625,-1.0620205403617784e-24
-1.345703124,-1.2513220839189574e-24
-1.345458983375,-1.4401079602917454e-24
-1.34521484275,-1.6282373120703576e-24
-1.344970702125,-1.8155782300559535e-24
-1.3447265615,-2.0020064141882547e-24
-1.344482420875,-2.1874015574236185e-24
-1.34423828025,-2.3716426607013043e-24
-1.343994139625,-2.5546034880448415e-24
-1.343749999,-2.7361493701314596e-24
-1.343505858375,-2.916136375486192e-24
-1.34326171775,-3.094413317902732e-24
-1.343017577125,-3.2708263926112062e-24
-1.3427734365,-3.4452255122438855e-24
-1.342529295875,-3.617470476018367e-24
-1.34228515525,-3.787434319262274e-24
-1.342041014625,-3.9550017484055896e-24
-1.341796874,-4.120063040067176e-24
-1.341552733375,-4.282506707343756e-24
-1.34130859275,-4.442215045516879e-24
-1.341064452125,-4.599064442230711e-24
-1.3408203115,-4.752928981598338e-24
-1.340576170875,-4.903684170444379e-24
-1.34033203025,-5.0512085447547516e-24
-1.340087889625,-5.19538317820944e-24
-1.339843749,-5.3360908418676644e-24
-1.339599608375,-5.473216759022582e-24
-1.33935546775,-5.60665156789844e-24
-1.339111327125,-5.736295065714058e-24
-1.3388671865,-5.8620580272211146e-24
-1.338623045875,-5.983860177730588e-24
-1.33837890525,-6.101624945212456e-24
-1.338134764625,-6.215273793454473e-24
-1.337890624,-6.324722849874693e-24
-1.337646483375,-6.429882614701538e-24
-1.33740234275,-6.530659956174021e-24
-1.337158202125,-6.626961597645551e-24
-1.3369140615,-6.718698892873067e-24
-1.336669920875,-6.805793266716463e-24
-1.33642578025,-6.888180373940558e-24
-1.336181639625,-6.965810454925323e-24
-1.335937499,-7.038643739804214e-24
-1.335693358375,-7.106642454299109e-24
-1.33544921775,-7.16976324959537e-24
-1.335205077125,-7.22795412972826e-24
-1.3349609365,-7.281157634466541e-24
-1.334716795875,-7.329318145305164e-24
-1.33447265525,-7.372388267276372e-24
-1.334228514625,-7.410329932987542e-24
-1.333984374,-7.443110268058855e-24
-1.333740233375,-7.470696872725835e-24
-1.33349609275,-7.493057735228169e-24
-1.333251952125,-7.510166707090119e-24
-1.3330078115,-7.522010148231835e-24
-1.332763670875,-7.528588761735109e-24
-1.33251953025,-7.52991206497246e-24
-1.332275389625,-7.525988345030856e-24
-1.332031249,-7.516816130301207e-24
-1.331787108375,-7.502382177868035e-24
-1.33154296775,-7.482666843015698e-24
-1.331298827125,-7.457653417180978e-24
-1.3310546865,-7.427336321880706e-24
-1.330810545875,-7.391724711694865e-24
-1.33056640525,-7.350841308495168e-24
-1.330322264625,-7.304718394579412e-24
-1.330078124,-7.253392743029533e-24
-1.329833983375,-7.196900381992811e-24
-1.32958984275,-7.135272392374953e-24
-1.329345702125,-7.068533924585147e-24
-1.3291015615,-6.99670788609457e-24
-1.328857420875,-6.919821526765634e-24
-1.32861328025,-6.837911189916531e-24
-1.328369139625,-6.751021396872563e-24
-1.328124999,-6.659199220923036e-24
-1.327880858375,-6.5624894254555614e-24
-1.32763671775,-6.460935713997439e-24
-1.327392577125,-6.3545884216124884e-24
-1.3271484365,-6.243513151026711e-24
-1.326904295875,-6.127793065142446e-24
-1.32666015525,-6.007521497270753e-24
-1.326416014625,-5.882788552289335e-24
-1.326171874,-5.753670216850837e-24
-1.325927733375,-5.620227237366148e-24
-1.32568359275,-5.482514320269554e-24
-1.325439452125,-5.3405932475602755e-24
-1.3251953115,-5.194541748039035e-24
-1.324951170875,-5.044454281954487e-24
-1.32470703025,-4.890436929215005e-24
-1.324462889625,-4.7326012388779896e-24
-1.324218749,-4.571060157966431e-24
-1.323974608375,-4.405926058571102e-24
-1.32373046775,-4.2373096170458465e-24
-1.323486327125,-4.065319128366738e-24
-1.3232421865,-3.890060881274645e-24
-1.322998045875,-3.711641063978399e-24
-1.32275390525,-3.530168578465062e-24
-1.322509764625,-3.345757267388024e-24
-1.322265624,-3.1585263061987515e-24
-1.322021483375,-2.968598944425181e-24
-1.32177734275,-2.7761013833360423e-24
-1.321533202125,-2.5811637194539403e-24
-1.3212890615,-2.38392282898941e-24
-1.321044920875,-2.184524365549743e-24
-1.32080078025,-1.983120571407253e-24
-1.320556639625,-1.7798635416610428e-24
-1.320312499,-1.574897615459933e-24
-1.320068358375,-1.3683559613630886e-24
-1.31982421775,-1.1603637989506172e-24
-1.319580077125,-9.510463378386168e-25
-1.3193359365,-7.405368510286517e-25
-1.319091795875,-5.289808330312397e-25
-1.31884765525,-3.165348976351094e-25
-1.318603514625,-1.0336194542748068e-25
-1.318359374,1.10374385768271e-25
-1.318115233375,3.2451349605436515e-25
-1.31787109275,5.3889927238104055e-25
-1.317626952125,7.533803599104605e-25
-1.3173828115,9.678103778797935e-25
-1.317138670875,1.1820477879181983e-24
-1.31689453025,1.3959542403252599e-24
-1.316650389625,1.6093911827697876e-24
-1.316406249,1.8222162684534142e-24
-1.316162108375,2.0342815584005663e-24
-1.31591796775,2.245434112424425e-24
-1.315673827125,2.4555178877365015e-24
-1.3154296865,2.664375566080136e-24
-1.315185545875,2.8718499180472342e-24
-1.31494140525,3.077785241518478e-24
-1.314697264625,3.2820294252852258e-24
-1.314453124,3.4844364625046966e-24
-1.314208983375,3.684868342620702e-24
-1.31396484275,3.883194763279131e-24
-1.313720702125,4.079289672938389e-24
-1.3134765615,4.2730254932104665e-24
-1.313232420875,4.4642678810762824e-24
-1.31298828025,4.652874146194826e-24
-1.312744139625,4.838696235933573e-24
-1.312499999,5.021586253556507e-24
-1.312255858375,5.2014013144564696e-24
-1.31201171775,5.3780058613170556e-24
-1.311767577125,5.5512716630398074e-24
-1.3115234365,5.7210767360158075e-24
-1.311279295875,5.8873040856508304e-24
-1.31103515525,6.049840449712605e-24
-1.310791014625,6.208574820445902e-24
-1.310546874,6.363396515455777e-24
-1.310302733375,6.514192937158916e-24
-1.31005859275,6.66084784226185e-24
-1.309814452125,6.803241317152689e-24
-1.3095703115,6.941251991804236e-24
-1.309326170875,7.074760597566942e-24
-1.30908203025,7.203653188148312e-24
-1.308837889625,7.327823013678158e-24
-1.308593749,7.447171266646846e-24
-1.308349608375,7.561607185260023e-24
-1.30810546775,7.67104720134703e-24
-1.307861327125,7.775412375205772e-24
-1.3076171865,7.874624231605265e-24
-1.307373045875,7.968600538123122e-24
-1.30712890525,8.057253118273163e-24
-1.306884764625,8.14048899928744e-24
-1.306640624,8.218214729121314e-24
-1.306396483375,8.290342289363819e-24
-1.30615234275,8.356794161838744e-24
-1.305908202125,8.41750530477427e-24
-1.3056640615,8.472421384886542e-24
-1.305419920875,8.521494779927008e-24
-1.30517578025,8.564680882317293e-24
-1.304931639625,8.601936230393796e-24
-1.304687499,8.633218128367549e-24
-1.304443358375,8.658484614249956e-24
-1.30419921775,8.677694331418847e-24
-1.303955077125,8.690806798539063e-24
-1.3037109365,8.697783596869679e-24
-1.303466795875,8.69859036452835e-24
-1.30322265525,8.693199073221874e-24
-1.302978514625,8.681590037978159e-24
-1.302734374,8.663753119963203e-24
-1.302490233375,8.639687624767918e-24
-1.30224609275,8.609400816130377e-24
-1.302001952125,8.57290555909108e-24
-1.3017578115,8.530217746515711e-24
-1.301513670875,8.481353807832531e-24
-1.30126953025,8.42632857058058e-24
-1.301025389625,8.365154404166802e-24
-1.300781249,8.297842961343055e-24
-1.300537108375,8.224409804790886e-24
-1.30029296775,8.144880227772328e-24
-1.300048827125,8.059293453621651e-24
-1.2998046865,7.967703217346113e-24
-1.299560545875,7.87017469820185e-24
-1.29931640525,7.766779352428348e-24
-1.299072264625,7.657589729553835e-24
-1.298828124,7.542676083528946e-24
-1.298583983375,7.422105737005841e-24
-1.29833984275,7.295944870396216e-24
-1.298095702125,7.164261344965622e-24
-1.2978515615,7.027127196974434e-24
-1.297607420875,6.884620443429761e-24
-1.29736328025,6.736826577731052e-24
-1.297119139625,6.583839775633254e-24
-1.296874999,6.42576309549237e-24
-1.296630858375,6.262707089319392e-24
-1.29638671775,6.094787256044893e-24
-1.296142577125,5.922121444534903e-24
-1.2958984365,5.744827953164493e-24
-1.295654295875,5.563024346958246e-24
-1.29541015525,5.3768268579572335e-24
-1.295166014625,5.18635054485604e-24
-1.294921874,4.9917104671993665e-24
-1.294677733375,4.793023824061033e-24
-1.29443359275,4.5904127303652766e-24
-1.294189452125,4.384007123516025e-24
-1.2939453115,4.1739468833928696e-24
-1.293701170875,3.960381842476492e-24
-1.29345703025,3.7434688544915065e-24
-1.293212889625,3.523366716835853e-24
-1.292968749,3.300231243316611e-24
-1.292724608375,3.0742126899697156e-24
-1.29248046775,2.845456159363433e-24
-1.292236327125,2.6141041059665225e-24
-1.2919921865,2.380299701054043e-24
-1.291748045875,2.1441901662564225e-24
-1.29150390525,1.905929408097898e-24
-1.291259764625,1.6656793408546002e-24
-1.291015624,1.4236096122515357e-24
-1.290771483375,1.1798959427125073e-24
-1.29052734275,9.347174660443696e-25
-1.290283202125,6.882534044174859e-25
-1.2900390615,4.406796975268742e-25
-1.289794920875,1.921667748097009e-25
-1.28955078025,-5.712040479832452e-26
-1.289306639625,-3.070200572509873e-25
-1.289062499,-5.5737029903625465e-25
-1.288818358375,-8.080062970079734e-25
-1.28857421775,-1.0587583531736132e-24
-1.288330077125,-1.309450764358293e-24
-1.2880859365,-1.5599015112833284e-24
-1.287841795875,-1.8099232150992746e-24
-1.28759765525,-2.059325518204725e-24
-1.287353514625,-2.3079183289526476e-24
-1.287109374,-2.555514990628177e-24
-1.286865233375,-2.8019345318067252e-24
-1.28662109275,-3.0470023241982347e-24
-1.286376952125,-3.290548721266735e-24
-1.2861328115,-3.532405992606527e-24
-1.285888670875,-3.772404862946766e-24
-1.28564453025,-4.0103722121517575e-24
-1.285400389625,-4.246130537513352e-24
-1.285156249,-4.4794986070376666e-24
-1.284912108375,-4.7102925826677436e-24
-1.28466796775,-4.9383276321876054e-24
-1.284423827125,-5.163420406870944e-24
-1.2841796865,-5.3853921494565876e-24
-1.283935545875,-5.604071399955186e-24
-1.28369140525,-5.819295230681884e-24
-1.283447264625,-6.0309085442804296e-24
-1.283203124,-6.238761557291078e-24
-1.282958983375,-6.442706035931043e-24
-1.28271484275,-6.642591430441641e-24
-1.282470702125,-6.838262451398745e-24
-1.2822265615,-7.029559156716668e-24
-1.281982420875,-7.216319354736278e-24
-1.28173828025,-7.398382175513007e-24
-1.281494139625,-7.575591745670236e-24
-1.281249999,-7.747800419774208e-24
-1.281005858375,-7.914871009925947e-24
-1.28076171775,-8.076677103592366e-24
-1.280517577125,-8.233100903581036e-24
-1.2802734365,-8.384029249565453e-24
-1.280029295875,-8.529349539034632e-24
-1.27978515525,-8.668947150547793e-24
-1.279541014625,-8.802705031003065e-24
-1.279296874,-8.930505256970836e-24
-1.279052733375,-9.052231907114445e-24
-1.27880859275,-9.16777422770882e-24
-1.278564452125,-9.277028958020338e-24
-1.2783203115,-9.379901265442101e-24
-1.278076170875,-9.476304747681678e-24
-1.27783203025,-9.566161334312981e-24
-1.277587889625,-9.649401192687062e-24
-1.277343749,-9.725961883757901e-24
-1.277099608375,-9.795786219843445e-24
-1.27685546775,-9.858819371292023e-24
-1.276611327125,-9.915006467387526e-24
-1.2763671865,-9.964291616186484e-24
-1.276123045875,-1.0006618564835182e-23
-1.27587890525,-1.004193287938833e-23
-1.275634764625,-1.0070185311304515e-23
-1.275390624,-1.0091335515219231e-23
-1.275146483375,-1.0105354789076758e-23
-1.27490234275,-1.0112226757350798e-23
-1.274658202125,-1.0111945805416905e-23
-1.2744140615,-1.010451378301644e-23
-1.274169920875,-1.0089935718541836e-23
-1.27392578025,-1.0068215539731615e-23
-1.273681639625,-1.0039353318753983e-23
-1.273437499,-1.0003345542769896e-23
-1.273193358375,-9.960188649516135e-24
-1.27294921775,-9.90988426492445e-24
-1.272705077125,-9.852443794684493e-24
-1.2724609365,-9.787890791945989e-24
-1.272216795875,-9.716260862748044e-24
-1.27197265525,-9.637599669494845e-24
-1.271728514625,-9.551959839821546e-24
-1.271484374,-9.459397752572288e-24
-1.271240233375,-9.359971153170913e-24
-1.27099609275,-9.253738014341621e-24
-1.270751952125,-9.140756326885272e-24
-1.2705078115,-9.021084406802016e-24
-1.270263670875,-8.894781839039092e-24
-1.27001953025,-8.761911402666957e-24
-1.269775389625,-8.62254169259054e-24
-1.269531249,-8.476749427502439e-24
-1.269287108375,-8.324620593214239e-24
-1.26904296775,-8.166250377826402e-24
-1.268798827125,-8.001742249884908e-24
-1.2685546865,-7.83120622208018e-24
-1.268310545875,-7.654756169082687e-24
-1.26806640525,-7.472506623618555e-24
-1.267822264625,-7.284570166008447e-24
-1.267578124,-7.091056494307523e-24
-1.267333983375,-6.892073593888084e-24
-1.26708984275,-6.68773079736911e-24
-1.266845702125,-6.4781430971931965e-24
-1.2666015615,-6.26343549237069e-24
-1.266357420875,-6.04374562528994e-24
-1.26611328025,-5.819223358458832e-24
-1.265869139625,-5.59002743568781e-24
-1.265624999,-5.356320835051882e-24
-1.265380858375,-5.118266611578995e-24
-1.26513671775,-4.876025167412104e-24
-1.264892577125,-4.629753169652459e-24
-1.2646484365,-4.3796042463726316e-24
-1.264404295875,-4.125731477993471e-24
-1.26416015525,-3.8682910626139174e-24
-1.263916014625,-3.607445920447574e-24
-1.263671874,-3.343368115063088e-24
-1.263427733375,-3.0762395880470534e-24
-1.26318359275,-2.806251119962553e-24
-1.262939452125,-2.5335996190170802e-24
-1.2626953115,-2.2584843195213322e-24
-1.262451170875,-1.981103159927241e-24
-1.26220703025,-1.7016506385512686e-24
-1.261962889625,-1.4203175054152732e-24
-1.261718749,-1.1372916615902934e-24
-1.261474608375,-8.527596100253895e-25
-1.26123046775,-5.669084002709216e-25
-1.260986327125,-2.7992812902295213e-25
-1.2607421865,7.985564697824472e-27
-1.260498045875,2.9663001652825586e-25
-1.26025390525,5.857956872283597e-25
-1.260009764625,8.752678378715522e-25
-1.259765624,1.1648292924847005e-24
-1.259521483375,1.454263811598796e-24
-1.25927734275,1.7433593358358433e-24
-1.259033202125,2.03191004847225e-24
-1.2587890615,2.3197165299676205e-24
-1.258544920875,2.6065841886997352e-24
-1.25830078025,2.892320737218427e-24
-1.258056639625,3.176733279712132e-24
-1.257812499,3.4596252965146774e-24
-1.257568358375,3.7407942010593835e-24
-1.25732421775,4.020030721643516e-24
-1.257080077125,4.297121005104261e-24
-1.2568359365,4.571850994892326e-24
-1.256591795875,4.844011464057269e-24
-1.25634765525,5.1134019855731444e-24
-1.256103514625,5.3798327460664744e-24
-1.255859374,5.643123734901944e-24
-1.255615233375,5.90310146825531e-24
-1.25537109275,6.159594301606051e-24
-1.255126952125,6.412428120061362e-24
-1.2548828115,6.661423951168996e-24
-1.254638670875,6.90639790684747e-24
-1.25439453025,7.147162918697088e-24
-1.254150389625,7.383531627499727e-24
-1.253906249,7.615319955793298e-24
-1.253662108375,7.842350575057227e-24
-1.25341796775,8.064455072055627e-24
-1.253173827125,8.281474011603058e-24
-1.2529296865,8.49325523900323e-24
-1.252685545875,8.699651530137616e-24
-1.25244140525,8.900518444739679e-24
-1.252197264625,9.095712589631872e-24
-1.251953124,9.285090320144803e-24
-1.251708983375,9.468507078032176e-24
-1.25146484275,9.645817503096483e-24
-1.251220702125,9.816876216723511e-24
-1.2509765615,9.981539264668686e-24
-1.250732420875,1.0139666506167149e-23
-1.25048828025,1.0291124940878433e-23
-1.250244139625,1.043579194155385e-23
-1.249999999,1.0573556693762418e-23
-1.249755858375,1.070431881518265e-23
-1.24951171775,1.0827984632304515e-23
-1.249267577125,1.0944462582924698e-23
-1.2490234365,1.1053659198274565e-23
-1.248779295875,1.1155476759091197e-23
-1.24853515525,1.1249813473946464e-23
-1.248291014625,1.1336566504320238e-23
-1.248046874,1.1415637035233888e-23
-1.247802733375,1.1486935556351807e-23
-1.24755859275,1.155038549731261e-23
-1.247314452125,1.1605924244939128e-23
-1.2470703115,1.1653501458498082e-23
-1.246826170875,1.169307514413727e-23
-1.24658203025,1.172460656710226e-23
-1.246337889625,1.1748055829473231e-23
-1.246093749,1.1763379959455892e-23
-1.245849608375,1.1770534111178663e-23
-1.24560546775,1.1769474819929558e-23
-1.245361327125,1.176016362270888e-23
-1.2451171865,1.1742569971120019e-23
-1.244873045875,1.1716673185156168e-23
-1.24462890525,1.1682463422538922e-23
-1.244384764625,1.1639941611407022e-23
-1.244140624,1.1589118529511197e-23
-1.243896483375,1.1530013446514802e-23
-1.24365234275,1.1462652507268914e-23
-1.243408202125,1.1387066666899466e-23
-1.2431640615,1.1303289242348427e-23
-1.242919920875,1.1211353912461068e-23
-1.24267578025,1.111129424032825e-23
-1.242431639625,1.100314507499931e-23
-1.242187499,1.0886945286137059e-23
-1.241943358375,1.0762741082888608e-23
-1.24169921775,1.0630589374392376e-23
-1.241455077125,1.0490560441741067e-23
-1.2412109365,1.0342738738431265e-23
-1.240966795875,1.0187220878257149e-23
-1.24072265525,1.0024111119388451e-23
-1.240478514625,9.85351593453448e-24
-1.240234374,9.675539572477568e-24
